"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0669.1","MA0669.1",2,1307,5.40540540540541,3.2675,1.65429392667342,0.341878910454439,"NEUROG2",0.472215980108727
"MA0833.2","MA0833.2",3,2255,8.10810810810811,5.6375,1.43824534068437,0.347167484865382,"ATF4",0.478565536906064
"MA0508.3","MA0508.3",7,6216,18.9189189189189,15.54,1.21743364986608,0.34962754312608,"PRDM1",0.480998528515403
"MA1585.1","MA1585.1",2,1348,5.40540540540541,3.37,1.60397786510546,0.355789753483898,"ZKSCAN1",0.488464375725111
"MA0526.4","MA0526.4",2,1350,5.40540540540541,3.375,1.6016016016016,0.356466054539279,"USF2",0.488464375725111
"MA1553.1","MA1553.1",2,1354,5.40540540540541,3.385,1.59687013453631,0.357817985922535,"RARG",0.488801749054706
"MA0663.1","MA0663.1",2,1355,5.40540540540541,3.3875,1.595691632592,0.358155827961675,"MLX",0.488801749054706
"MA0823.1","MA0823.1",2,1357,5.40540540540541,3.3925,1.59333983947101,0.358831341791605,"HEY1",0.488801749054706
"MA1588.1","MA1588.1",3,2321,8.10810810810811,5.8025,1.39734736891135,0.364159582717789,"ZNF136",0.495085326602574
"MA0161.2","MA0161.2",4,3306,10.8108108108108,8.265,1.30802308660748,0.366205363539511,"NFIC",0.496890414841846
"MA1642.1","MA1642.1",4,3323,10.8108108108108,8.3075,1.30133142471391,0.369885753253162,"NEUROG2.1",0.500508947652788
"MA0502.2","MA0502.2",4,3325,10.8108108108108,8.3125,1.30054866896972,0.370318758956976,"NFYB",0.500508947652788
"MA1468.1","MA1468.1",2,1402,5.40540540540541,3.505,1.54219840382465,0.373967375361472,"ATOH7",0.504455017056801
"MA1950.1","MA1950.1",6,5355,16.2162162162162,13.3875,1.21129532894239,0.374928382745196,"FLI1::FOXI1",0.504767394668629
"MA0719.1","MA0719.1",2,1451,5.40540540540541,3.6275,1.49011865069756,0.390299072190374,"RHOXF1",0.524440695059686
"MA1550.1","MA1550.1",4,3438,10.8108108108108,8.595,1.25780230492272,0.39477186964468,"PPARD",0.529422739911082
"MA0138.2","MA0138.2",6,5511,16.2162162162162,13.7775,1.17700716503112,0.402171625078861,"REST",0.538303219641338
"MA1707.1","MA1707.1",2,1490,5.40540540540541,3.725,1.45111554507528,0.40317414752755,"DMRTA1",0.538603301330241
"MA1479.1","MA1479.1",2,1509,5.40540540540541,3.7725,1.4328443751903,0.409404061015753,"DMRTC2",0.545872081354338
"MA0686.1","MA0686.1",2,1541,5.40540540540541,3.8525,1.40309030639985,0.419830214866662,"SPDEF",0.558697132091789
"MA0711.1","MA0711.1",1,590,2.7027027027027,1.475,1.83234081539166,0.423087312019677,"OTX1",0.561056507204727
"MA0466.3","MA0466.3",1,592,2.7027027027027,1.48,1.82615047479912,0.424170083895241,"CEBPB",0.561056507204727
"MA0160.2","MA0160.2",3,2558,8.10810810810811,6.395,1.26788242503645,0.424606164229995,"NR4A2",0.561056507204727
"MA0678.1","MA0678.1",1,594,2.7027027027027,1.485,1.82000182000182,0.42525087840667,"OLIG2",0.561056507204727
"MA0077.1","MA0077.1",2,1559,5.40540540540541,3.8975,1.38689041832082,0.425657032200118,"SOX9",0.561056507204727
"MA1948.1","MA1948.1",2,1563,5.40540540540541,3.9075,1.3833411146271,0.426948078894552,"ETV5::HOXA2",0.561067345469916
"MA0900.2","MA0900.2",1,598,2.7027027027027,1.495,1.80782789478442,0.427406549374847,"HOXA2",0.561067345469916
"MA0035.4","MA0035.4",2,1569,5.40540540540541,3.9225,1.37805109124421,0.428882024040729,"GATA1",0.561067345469916
"MA1579.1","MA1579.1",5,4627,13.5135135135135,11.5675,1.16823112284534,0.428908418719054,"ZBTB26",0.561067345469916
"MA0817.1","MA0817.1",1,603,2.7027027027027,1.5075,1.79283761373314,0.430090077822169,"BHLHE23",0.561551573307436
"MA0757.1","MA0757.1",2,1590,5.40540540540541,3.975,1.35985041645419,0.435625692518526,"ONECUT3",0.567708058800037
"MA0482.2","MA0482.2",3,2607,8.10810810810811,6.5175,1.24405187696327,0.4369177554286,"GATA4",0.568321591647727
"MA1485.1","MA1485.1",4,3649,10.8108108108108,9.1225,1.18507106723056,0.440146938388607,"FERD3L",0.56983394729721
"MA0104.4","MA0104.4",2,1606,5.40540540540541,4.015,1.34630271616573,0.44073700703708,"MYCN",0.56983394729721
"MA0600.2","MA0600.2",2,1607,5.40540540540541,4.0175,1.3454649422291,0.441055685310002,"RFX2",0.56983394729721
"MA0509.3","MA0509.3",2,1608,5.40540540540541,4.02,1.34462821029985,0.441374271316914,"RFX1",0.56983394729721
"MA0607.2","MA0607.2",1,642,2.7027027027027,1.605,1.68392691757178,0.450605776019742,"BHLHA15",0.578877181247927
"MA1592.1","MA1592.1",3,2663,8.10810810810811,6.6575,1.21789081608834,0.450882992200876,"ZNF274",0.578877181247927
"MA0914.1","MA0914.1",2,1638,5.40540540540541,4.095,1.32000132000132,0.450888440307273,"ISL2",0.578877181247927
"MA0093.3","MA0093.3",3,2688,8.10810810810811,6.72,1.20656370656371,0.457078064436255,"USF1",0.584768997914803
"MA0014.3","MA0014.3",2,1659,5.40540540540541,4.1475,1.30329244253295,0.4574974470841,"PAX5",0.584768997914803
"MA1593.1","MA1593.1",4,3733,10.8108108108108,9.3325,1.15840458728217,0.458012712239629,"ZNF317",0.584768997914803
"MA1146.1","MA1146.1",2,1678,5.40540540540541,4.195,1.28853525754598,0.463440058534649,"NR1H4::RXRA",0.590608693381173
"MA0826.1","MA0826.1",1,669,2.7027027027027,1.6725,1.61596574152628,0.464386114215086,"OLIG1",0.590726454111837
"MA0837.2","MA0837.2",1,672,2.7027027027027,1.68,1.60875160875161,0.465896341214498,"CEBPE",0.59156012499162
"MA0780.1","MA0780.1",1,676,2.7027027027027,1.69,1.59923236846314,0.467903533692844,"PAX3",0.593020595815838
"MA0043.3","MA0043.3",2,1696,5.40540540540541,4.24,1.2748597654258,0.46903693248672,"HLF",0.593370305815009
"MA0724.1","MA0724.1",1,680,2.7027027027027,1.7,1.58982511923688,0.469903386148678,"VENTX",0.593381648202345
"MA0827.1","MA0827.1",1,707,2.7027027027027,1.7675,1.52911044000153,0.483212383935925,"OLIG3",0.606552722547075
"MA0024.3","MA0024.3",1,709,2.7027027027027,1.7725,1.52479701139786,0.484185197527984,"E2F1",0.606552722547075
"MA1154.1","MA1154.1",3,2799,8.10810810810811,6.9975,1.15871498508154,0.484257779228314,"ZNF282",0.606552722547075
"MA1546.1","MA1546.1",1,710,2.7027027027027,1.775,1.52264940997335,0.484670935933508,"PAX3.1",0.606552722547075
"MA1937.1","MA1937.1",2,1747,5.40540540540541,4.3675,1.23764290907966,0.484716265272446,"ERF::HOXB13",0.606552722547075
"MA0060.3","MA0060.3",3,2820,8.10810810810811,7.05,1.15008625646924,0.489335384559353,"NFYA",0.611227592265474
"MA0681.2","MA0681.2",3,2836,8.10810810810811,7.09,1.14359775854839,0.493189394509363,"PHOX2B",0.614931641442305
"MA0059.1","MA0059.1",2,1790,5.40540540540541,4.475,1.20791182243696,0.497725388025941,"MAX::MYC",0.61868616238901
"MA1491.2","MA1491.2",3,2856,8.10810810810811,7.14,1.13558937088349,0.497988717414276,"GLI3",0.61868616238901
"MA0025.2","MA0025.2",2,1810,5.40540540540541,4.525,1.19456473047633,0.503708818055892,"NFIL3",0.622522344727755
"MA1644.1","MA1644.1",3,2881,8.10810810810811,7.2025,1.12573524583243,0.503958830086548,"NFYC",0.622522344727755
"MA1502.1","MA1502.1",1,752,2.7027027027027,1.88,1.43760782058654,0.504674906636229,"HOXB8",0.622522344727755
"MA0910.2","MA0910.2",1,752,2.7027027027027,1.88,1.43760782058654,0.504674906636229,"HOXD8",0.622522344727755
"MA1519.1","MA1519.1",1,763,2.7027027027027,1.9075,1.4168821508271,0.50978791084092,"LHX5",0.627710381320136
"MA0908.1","MA0908.1",1,766,2.7027027027027,1.915,1.4113330040223,0.511173430400834,"HOXD11",0.628298425998893
"MA0639.1","MA0639.1",1,772,2.7027027027027,1.93,1.40036409466461,0.51393304838615,"DBP",0.630570335963149
"MA1120.1","MA1120.1",2,1850,5.40540540540541,4.625,1.16873630387144,0.515544936275465,"SOX13",0.630581168650688
"MA0843.1","MA0843.1",1,776,2.7027027027027,1.94,1.39314572304263,0.515764366266314,"TEF",0.630581168650688
"MA0723.2","MA0723.2",1,779,2.7027027027027,1.9475,1.38778059188842,0.517133447353833,"VAX2",0.631139939274872
"MA1935.1","MA1935.1",5,5106,13.5135135135135,12.765,1.05863795640529,0.518823634248825,"ERF::FOXI1",0.632087948767935
"MA0036.3","MA0036.3",2,1874,5.40540540540541,4.685,1.15376849635121,0.522561756447674,"GATA2",0.63552326091703
"MA0612.2","MA0612.2",1,806,2.7027027027027,2.015,1.34129166387231,0.52928688908589,"EMX1",0.642572854820063
"MA0667.1","MA0667.1",2,1911,5.40540540540541,4.7775,1.13142970285827,0.533252806749122,"MYF6",0.64561158361027
"MA0698.1","MA0698.1",4,4099,10.8108108108108,10.2475,1.05497055972782,0.533655817666293,"ZBTB18",0.64561158361027
"MA0744.2","MA0744.2",3,3014,8.10810810810811,7.535,1.07605947022005,0.535145977466696,"SCRT2",0.646284496347214
"MA0856.1","MA0856.1",3,3043,8.10810810810811,7.6075,1.06580454920908,0.541811099953916,"RXRG",0.652735121556933
"MA0679.2","MA0679.2",2,1943,5.40540540540541,4.8575,1.11279576024815,0.54237383655381,"ONECUT1",0.652735121556933
"MA0694.1","MA0694.1",2,1949,5.40540540540541,4.8725,1.10937001650188,0.544070980931092,"ZBTB7B",0.652846755210832
"MA0498.2","MA0498.2",2,1950,5.40540540540541,4.875,1.10880110880111,0.544353436064523,"MEIS1",0.652846755210832
"MA0821.2","MA0821.2",1,853,2.7027027027027,2.1325,1.26738696492507,0.549736607556733,"HES5",0.658162166832628
"MA0855.1","MA0855.1",3,3098,8.10810810810811,7.745,1.04688290614695,0.554312016681488,"RXRB",0.662493809228997
"MA1534.1","MA1534.1",2,2009,5.40540540540541,5.0225,1.07623801003592,0.560813599762469,"NR1I3",0.669108639716601
"MA0525.2","MA0525.2",1,889,2.7027027027027,2.2225,1.21606420819019,0.564813006778071,"TP63",0.67272048311605
"MA1957.1","MA1957.1",2,2035,5.40540540540541,5.0875,1.06248754897404,0.567938529641686,"HOXB2::ELK1",0.675280863422761
"MA0726.1","MA0726.1",1,908,2.7027027027027,2.27,1.19061793070604,0.572570793265735,"VSX2",0.678049918740214
"MA1568.1","MA1568.1",1,909,2.7027027027027,2.2725,1.18930812000119,0.572975348690097,"TCF21",0.678049918740214
"MA0027.2","MA0027.2",1,910,2.7027027027027,2.275,1.18800118800119,0.573379531548005,"EN1",0.678049918740214
"MA0912.2","MA0912.2",1,912,2.7027027027027,2.28,1.18539592223803,0.574186780898505,"HOXD3",0.678049918740214
"MA0654.1","MA0654.1",1,917,2.7027027027027,2.2925,1.1789324766424,0.576198407677215,"ISX",0.679266265949971
"MA0884.2","MA0884.2",1,924,2.7027027027027,2.31,1.17000117000117,0.578999158361395,"DUXA",0.681407172765451
"MA1942.1","MA1942.1",5,5458,13.5135135135135,13.645,0.990363760609272,0.581552683885991,"ETV2::FOXI1",0.683059019925541
"MA0644.2","MA0644.2",1,933,2.7027027027027,2.3325,1.15871498508154,0.582573672525733,"ESX1",0.683059019925541
"MA1481.1","MA1481.1",1,935,2.7027027027027,2.3375,1.1562364503541,0.583363989560686,"DRGX",0.683059019925541
"MA0836.2","MA0836.2",2,2104,5.40540540540541,5.26,1.02764361319494,0.58646132431902,"CEBPD",0.685525737210746
"MA1496.1","MA1496.1",1,946,2.7027027027027,2.365,1.14279184046626,0.587684777999031,"HOXA4",0.68579741378639
"MA0132.2","MA0132.2",1,953,2.7027027027027,2.3825,1.13439777658036,0.590411637204836,"PDX1",0.687027337219159
"MA1931.1","MA1931.1",2,2122,5.40540540540541,5.305,1.01892656086813,0.591200700203756,"ELK1::HOXA1",0.687027337219159
"MA0791.1","MA0791.1",2,2124,5.40540540540541,5.31,1.01796711966203,0.59172492250527,"POU4F3",0.687027337219159
"MA1970.1","MA1970.1",2,2131,5.40540540540541,5.3275,1.01462325770162,0.593555956774674,"TRPS1",0.687027337219159
"MA1122.1","MA1122.1",4,4408,10.8108108108108,11.02,0.981017314955609,0.59370281453332,"TFDP1",0.687027337219159
"MA0902.2","MA0902.2",1,978,2.7027027027027,2.445,1.10539987840601,0.600007922306438,"HOXB2",0.693164411078556
"MA1104.2","MA1104.2",2,2162,5.40540540540541,5.405,1.00007500562542,0.601594746540684,"GATA6",0.693839274343589
"MA0718.1","MA0718.1",1,995,2.7027027027027,2.4875,1.08651364932772,0.606408065484625,"RAX",0.698226923985625
"MA0794.1","MA0794.1",1,1010,2.7027027027027,2.525,1.07037730800107,0.611972420335572,"PROX1",0.703463313741223
"MA1570.1","MA1570.1",1,1029,2.7027027027027,2.5725,1.05061329551125,0.618910815822905,"TFAP4.1",0.709497782552534
"MA0662.1","MA0662.1",1,1030,2.7027027027027,2.575,1.04959328260299,0.619272631014061,"MIXL1",0.709497782552534
"MA0661.1","MA0661.1",1,1033,2.7027027027027,2.5825,1.0465450930117,0.620356072345892,"MEOX1",0.709564300931169
"MA0479.1","MA0479.1",2,2257,5.40540540540541,5.6425,0.957980576943802,0.625516194787783,"FOXH1",0.71428581979067
"MA0882.1","MA0882.1",1,1055,2.7027027027027,2.6375,1.02472140386832,0.628210159288874,"DLX6",0.716180280441352
"MA0691.1","MA0691.1",2,2280,5.40540540540541,5.7,0.948316737790422,0.631145815691978,"TFAP4",0.718222924288921
"MA0648.1","MA0648.1",1,1066,2.7027027027027,2.665,1.01414735561077,0.632077689150221,"GSC",0.718222924288921
"MA0799.2","MA0799.2",1,1075,2.7027027027027,2.6875,1.00565681961031,0.635212890406468,"RFX4",0.719942774727678
"MA0806.1","MA0806.1",2,2303,5.40540540540541,5.7575,0.938845923648355,0.636712396146443,"TBX4",0.719942774727678
"MA0807.1","MA0807.1",2,2303,5.40540540540541,5.7575,0.938845923648355,0.636712396146443,"TBX5",0.719942774727678
"MA1484.1","MA1484.1",2,2309,5.40540540540541,5.7725,0.936406306696476,0.638154189141532,"ETS2",0.720395919879184
"MA0682.2","MA0682.2",1,1099,2.7027027027027,2.7475,0.983695251211175,0.643446884067582,"PITX1",0.723208363522158
"MA0017.2","MA0017.2",3,3520,8.10810810810811,8.8,0.921375921375922,0.643610315638372,"NR2F1",0.723208363522158
"MA0722.1","MA0722.1",1,1101,2.7027027027027,2.7525,0.981908338856568,0.644124828634912,"VAX1",0.723208363522158
"MA0084.1","MA0084.1",2,2337,5.40540540540541,5.8425,0.925187061258948,0.644825954180883,"SRY",0.723208363522158
"MA0630.1","MA0630.1",1,1109,2.7027027027027,2.7725,0.97482514074038,0.646824086855875,"SHOX",0.724275514731821
"MA0075.3","MA0075.3",1,1114,2.7027027027027,2.785,0.970449803483915,0.648500996382814,"PRRX2",0.724980112272871
"MA0844.1","MA0844.1",1,1137,2.7027027027027,2.8425,0.950818892771399,0.656115523561315,"XBP1",0.732251519624753
"MA0701.2","MA0701.2",1,1141,2.7027027027027,2.8525,0.947485610062297,0.657423302807918,"LHX9",0.732251519624753
"MA0820.1","MA0820.1",3,3595,8.10810810810811,8.9875,0.902153892418148,0.658179834113578,"FIGLA",0.732251519624753
"MA0903.1","MA0903.1",1,1160,2.7027027027027,2.9,0.931966449207828,0.663569461153285,"HOXB3",0.737062708054692
"MA0822.1","MA0822.1",1,1169,2.7027027027027,2.9225,0.92479134395302,0.666443222036194,"HES7",0.739068444950395
"MA0091.1","MA0091.1",2,2445,5.40540540540541,6.1125,0.884319902724811,0.66969052430755,"TAL1::TCF3",0.74148134851332
"MA1974.1","MA1974.1",1,1190,2.7027027027027,2.975,0.908471496706791,0.67305609407501,"ZNF211",0.744017279712311
"MA0875.1","MA0875.1",1,1195,2.7027027027027,2.9875,0.904670360737306,0.674611685682262,"BARX1",0.744547506367027
"MA0618.1","MA0618.1",1,1219,2.7027027027027,3.0475,0.886858967252733,0.68197883856444,"LBX1",0.751479866698396
"MA1499.1","MA1499.1",1,1258,2.7027027027027,3.145,0.859364929317235,0.693605660717642,"HOXB4",0.763076497959632
"MA0861.1","MA0861.1",1,1263,2.7027027027027,3.1575,0.855962851212257,0.695066031964609,"TP73",0.763469355745253
"MA1530.1","MA1530.1",1,1305,2.7027027027027,3.2625,0.82841462151807,0.707068693166676,"NKX6-3",0.775422402014801
"MA0048.2","MA0048.2",3,3871,8.10810810810811,9.6775,0.837830855914039,0.708276502738562,"NHLH1",0.77551794287197
"MA1547.2","MA1547.2",1,1349,2.7027027027027,3.3725,0.801394426301765,0.719149648547916,"PITX2",0.786179394621103
"MA1718.1","MA1718.1",1,1375,2.7027027027027,3.4375,0.786240786240786,0.726059043993818,"ZNF8",0.792480849280319
"MA1466.1","MA1466.1",1,1388,2.7027027027027,3.47,0.778876859568502,0.729451436483092,"ATF6",0.794929754403621
"MA0675.1","MA0675.1",1,1398,2.7027027027027,3.495,0.773305494335537,0.732033120432274,"NKX6-2",0.796488866885431
"MA0674.1","MA0674.1",1,1403,2.7027027027027,3.5075,0.770549594498276,0.73331495788945,"NKX6-1",0.796631006058868
"MA0649.1","MA0649.1",1,1412,2.7027027027027,3.53,0.765638159405865,0.735607247119659,"HEY2",0.797868675559254
"MA1939.1","MA1939.1",1,1435,2.7027027027027,3.5875,0.753366607025144,0.741378569288065,"ERF::SREBF2",0.8028700625154
"MA0793.1","MA0793.1",1,1455,2.7027027027027,3.6375,0.743011052289403,0.746297325631512,"POU6F2",0.806933983339073
"MA0743.2","MA0743.2",2,2880,5.40540540540541,7.2,0.750750750750751,0.75632293390303,"SCRT1",0.81649839354274
"MA1635.1","MA1635.1",3,4181,8.10810810810811,10.4525,0.775709936197858,0.757955771396317,"BHLHE22",0.816986594713787
"MA0687.1","MA0687.1",4,5509,10.8108108108108,13.7725,0.784956312275245,0.769098648351839,"SPIC",0.827708032129817
"MA0766.2","MA0766.2",1,1566,2.7027027027027,3.915,0.690345517931725,0.771985647825736,"GATA5",0.829524950769269
"MA1124.1","MA1124.1",2,3040,5.40540540540541,7.6,0.711237553342816,0.783069167420197,"ZNF24",0.840130021480273
"MA0712.2","MA0712.2",1,1626,2.7027027027027,4.065,0.664871513580001,0.784798462302742,"OTX2",0.840681944138541
"MA1147.1","MA1147.1",1,1652,2.7027027027027,4.13,0.654407434068451,0.79013055529876,"NR4A2::RXRA",0.845085539824949
"MA0671.1","MA0671.1",1,1723,2.7027027027027,4.3075,0.627441138178225,0.804044872633748,"NFIX",0.857352536852763
"MA0500.2","MA0500.2",3,4516,8.10810810810811,11.29,0.718167237210639,0.804077740487635,"MYOG",0.857352536852763
"MA1949.1","MA1949.1",1,1794,2.7027027027027,4.485,0.602609298261472,0.817059984986589,"FLI1::DRGX",0.869854630170338
"MA0842.2","MA0842.2",1,1917,2.7027027027027,4.7925,0.563944225916057,0.837643845939413,"NRL",0.890398681090743
"MA0670.1","MA0670.1",1,2025,2.7027027027027,5.0625,0.533867200533867,0.853845415161026,"NFIA",0.906228569465383
"MA1537.1","MA1537.1",2,3652,5.40540540540541,9.13,0.592048784819869,0.863578001715238,"NR2F1.1",0.914790864557149
"MA1118.1","MA1118.1",1,2103,2.7027027027027,5.2575,0.514066134608217,0.86455668413349,"SIX1",0.914790864557149
"MA1574.1","MA1574.1",2,3855,5.40540540540541,9.6375,0.560872156202895,0.883745680054254,"THRB",0.933667191751975
"MA0038.2","MA0038.2",1,2408,2.7027027027027,6.02,0.44895393732603,0.899573616370509,"GFI1",0.948532737522568
"MA1594.1","MA1594.1",1,2418,2.7027027027027,6.045,0.44709722129077,0.900557815827063,"ZNF382",0.948532737522568
"MA0628.1","MA0628.1",0,691,0,1.7275,0,1,"POU6F1",1
"MA0647.1","MA0647.1",0,811,0,2.0275,0,1,"GRHL1",1
"MA0699.1","MA0699.1",0,937,0,2.3425,0,1,"LBX2",1
"MA0706.1","MA0706.1",0,1204,0,3.01,0,1,"MEOX2",1
"MA0716.1","MA0716.1",0,966,0,2.415,0,1,"PRRX1",1
"MA0717.1","MA0717.1",0,966,0,2.415,0,1,"RAX2",1
"MA0721.1","MA0721.1",0,966,0,2.415,0,1,"UNCX",1
"MA0749.1","MA0749.1",0,264,0,0.66,0,1,"ZBED1",1
"MA0795.1","MA0795.1",0,598,0,1.495,0,1,"SMAD3",1
"MA0106.3","MA0106.3",0,1198,0,2.995,0,1,"TP53",1
"MA0862.1","MA0862.1",0,345,0,0.8625,0,1,"GMEB2",1
"MA0876.1","MA0876.1",0,997,0,2.4925,0,1,"BSX",1
"MA0886.1","MA0886.1",0,745,0,1.8625,0,1,"EMX2",1
"MA0889.1","MA0889.1",0,774,0,1.935,0,1,"GBX1",1
"MA0890.1","MA0890.1",0,896,0,2.24,0,1,"GBX2",1
"MA0907.1","MA0907.1",0,1152,0,2.88,0,1,"HOXC13",1
"MA1497.1","MA1497.1",0,812,0,2.03,0,1,"HOXA6",1
"MA1500.1","MA1500.1",0,1023,0,2.5575,0,1,"HOXB6",1
"MA1501.1","MA1501.1",0,842,0,2.105,0,1,"HOXB7",1
"MA1505.1","MA1505.1",0,499,0,1.2475,0,1,"HOXC8",1
"MA1557.1","MA1557.1",0,506,0,1.265,0,1,"SMAD5",1
"MA0469.3","MA0469.3",0,307,0,0.7675,0,1,"E2F3",1
"MA0470.2","MA0470.2",0,705,0,1.7625,0,1,"E2F4",1
"MA0594.2","MA0594.2",0,278,0,0.695,0,1,"HOXA9",1
"MA0623.2","MA0623.2",0,588,0,1.47,0,1,"NEUROG1",1
"MA0700.2","MA0700.2",0,1172,0,2.93,0,1,"LHX2",1
"MA1943.1","MA1943.1",0,992,0,2.48,0,1,"ETV2::HOXB13",1
"MA0642.2","MA0642.2",0,889,0,2.2225,0,1,"EN2",1
"MA0666.2","MA0666.2",0,1037,0,2.5925,0,1,"MSX1",1
"MA0708.2","MA0708.2",0,1037,0,2.5925,0,1,"MSX2",1
"MA0756.2","MA0756.2",0,316,0,0.79,0,1,"ONECUT2",1
"MA0818.2","MA0818.2",0,512,0,1.28,0,1,"BHLHE22.1",1
"MA0828.2","MA0828.2",0,956,0,2.39,0,1,"SREBF2.1",1
"MA0879.2","MA0879.2",0,851,0,2.1275,0,1,"DLX1",1
"MA1498.2","MA1498.2",0,888,0,2.22,0,1,"HOXA7",1
